"subject_id","story","strategy","generous_status_second","response","likert_rating"
"7901cf98450aeec7d07346cff59f70db","architects","alternating","higher","satisfied",2
"7901cf98450aeec7d07346cff59f70db","housemates","alternating","equal","annoyed",1
"7901cf98450aeec7d07346cff59f70db","housemates","alternating","equal","satisfied",6
"7901cf98450aeec7d07346cff59f70db","scheduling","repeating","just_met","annoyed",1
"7901cf98450aeec7d07346cff59f70db","scheduling","repeating","just_met","satisfied",7
"7901cf98450aeec7d07346cff59f70db","concerts","repeating","lower","annoyed",1
"7901cf98450aeec7d07346cff59f70db","concerts","repeating","lower","satisfied",6
"7901cf98450aeec7d07346cff59f70db","babysitting","repeating","just_met","annoyed",1
"7901cf98450aeec7d07346cff59f70db","babysitting","repeating","just_met","satisfied",7
"7901cf98450aeec7d07346cff59f70db","feedback","repeating","equal","annoyed",4
"7901cf98450aeec7d07346cff59f70db","feedback","repeating","equal","satisfied",3
"7901cf98450aeec7d07346cff59f70db","restaurant","alternating","lower","annoyed",1
"7901cf98450aeec7d07346cff59f70db","restaurant","alternating","lower","satisfied",6
"7901cf98450aeec7d07346cff59f70db","police","repeating","equal","annoyed",1
"7901cf98450aeec7d07346cff59f70db","police","repeating","equal","satisfied",7
"7901cf98450aeec7d07346cff59f70db","group project","alternating","equal","annoyed",2
"7901cf98450aeec7d07346cff59f70db","group project","alternating","equal","satisfied",6
"7901cf98450aeec7d07346cff59f70db","family meals","repeating","higher","annoyed",1
"7901cf98450aeec7d07346cff59f70db","family meals","repeating","higher","satisfied",6
"7901cf98450aeec7d07346cff59f70db","weekend","repeating","lower","annoyed",1
"7901cf98450aeec7d07346cff59f70db","weekend","repeating","lower","satisfied",7
"6f9501fc8be21a0c3eb8a98dff5f814f","coffee","repeating","higher","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","coffee","repeating","higher","satisfied",5
"6f9501fc8be21a0c3eb8a98dff5f814f","meeting prep","alternating","just_met","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","meeting prep","alternating","just_met","satisfied",7
"6f9501fc8be21a0c3eb8a98dff5f814f","concerts","repeating","just_met","annoyed",2
"6f9501fc8be21a0c3eb8a98dff5f814f","concerts","repeating","just_met","satisfied",6
"6f9501fc8be21a0c3eb8a98dff5f814f","groceries","repeating","just_met","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","groceries","repeating","just_met","satisfied",6
"6f9501fc8be21a0c3eb8a98dff5f814f","family meals","repeating","higher","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","family meals","repeating","higher","satisfied",5
"6f9501fc8be21a0c3eb8a98dff5f814f","fundraising","repeating","lower","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","fundraising","repeating","lower","satisfied",4
"6f9501fc8be21a0c3eb8a98dff5f814f","restaurant","alternating","equal","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","restaurant","alternating","equal","satisfied",6
"6f9501fc8be21a0c3eb8a98dff5f814f","housemates","alternating","higher","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","housemates","alternating","higher","satisfied",7
"6f9501fc8be21a0c3eb8a98dff5f814f","police","alternating","just_met","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","police","alternating","just_met","satisfied",7
"6f9501fc8be21a0c3eb8a98dff5f814f","weekend","alternating","higher","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","weekend","alternating","higher","satisfied",6
"6f9501fc8be21a0c3eb8a98dff5f814f","group project","repeating","equal","annoyed",2
"6f9501fc8be21a0c3eb8a98dff5f814f","group project","repeating","equal","satisfied",5
"6f9501fc8be21a0c3eb8a98dff5f814f","feedback","alternating","lower","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","feedback","alternating","lower","satisfied",5
"6f9501fc8be21a0c3eb8a98dff5f814f","scheduling","repeating","equal","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","scheduling","repeating","equal","satisfied",6
"6f9501fc8be21a0c3eb8a98dff5f814f","architects","repeating","lower","annoyed",3
"6f9501fc8be21a0c3eb8a98dff5f814f","architects","repeating","lower","satisfied",5
"6f9501fc8be21a0c3eb8a98dff5f814f","gifts","alternating","equal","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","gifts","alternating","equal","satisfied",7
"6f9501fc8be21a0c3eb8a98dff5f814f","babysitting","alternating","lower","annoyed",1
"6f9501fc8be21a0c3eb8a98dff5f814f","babysitting","alternating","lower","satisfied",6
"d4eedf38f61b042cfa503654615cbd3e","family meals","alternating","equal","annoyed",1
"d4eedf38f61b042cfa503654615cbd3e","family meals","alternating","equal","satisfied",7
"d4eedf38f61b042cfa503654615cbd3e","police","alternating","lower","annoyed",1
"d4eedf38f61b042cfa503654615cbd3e","police","alternating","lower","satisfied",7
"d4eedf38f61b042cfa503654615cbd3e","weekend","alternating","just_met","annoyed",1
"d4eedf38f61b042cfa503654615cbd3e","weekend","alternating","just_met","satisfied",7
"d4eedf38f61b042cfa503654615cbd3e","coffee","alternating","higher","annoyed",1
"d4eedf38f61b042cfa503654615cbd3e","coffee","alternating","higher","satisfied",7
"d4eedf38f61b042cfa503654615cbd3e","scheduling","repeating","higher","annoyed",4
"d4eedf38f61b042cfa503654615cbd3e","scheduling","repeating","higher","satisfied",2
"d4eedf38f61b042cfa503654615cbd3e","groceries","repeating","equal","annoyed",5
"d4eedf38f61b042cfa503654615cbd3e","groceries","repeating","equal","satisfied",3
"d4eedf38f61b042cfa503654615cbd3e","group project","repeating","lower","annoyed",6
"d4eedf38f61b042cfa503654615cbd3e","group project","repeating","lower","satisfied",2
"d4eedf38f61b042cfa503654615cbd3e","meeting prep","repeating","just_met","annoyed",3
"d4eedf38f61b042cfa503654615cbd3e","meeting prep","repeating","just_met","satisfied",3
"d4eedf38f61b042cfa503654615cbd3e","fundraising","alternating","higher","annoyed",1
"d4eedf38f61b042cfa503654615cbd3e","fundraising","alternating","higher","satisfied",7
"d4eedf38f61b042cfa503654615cbd3e","feedback","alternating","lower","annoyed",1
"d4eedf38f61b042cfa503654615cbd3e","feedback","alternating","lower","satisfied",6
"d4eedf38f61b042cfa503654615cbd3e","concerts","alternating","just_met","annoyed",1
"d4eedf38f61b042cfa503654615cbd3e","concerts","alternating","just_met","satisfied",7
"d4eedf38f61b042cfa503654615cbd3e","gifts","alternating","equal","annoyed",1
"d4eedf38f61b042cfa503654615cbd3e","gifts","alternating","equal","satisfied",7
"d4eedf38f61b042cfa503654615cbd3e","babysitting","repeating","higher","annoyed",3
"d4eedf38f61b042cfa503654615cbd3e","babysitting","repeating","higher","satisfied",3
"d4eedf38f61b042cfa503654615cbd3e","architects","repeating","equal","annoyed",4
"d4eedf38f61b042cfa503654615cbd3e","architects","repeating","equal","satisfied",5
"d4eedf38f61b042cfa503654615cbd3e","housemates","repeating","lower","annoyed",5
"d4eedf38f61b042cfa503654615cbd3e","housemates","repeating","lower","satisfied",3
"d4eedf38f61b042cfa503654615cbd3e","restaurant","repeating","just_met","annoyed",5
"d4eedf38f61b042cfa503654615cbd3e","restaurant","repeating","just_met","satisfied",4
"df891a667565ea0325672dbe9325cbae","family meals","repeating","equal","annoyed",5
"df891a667565ea0325672dbe9325cbae","family meals","repeating","equal","satisfied",3
"df891a667565ea0325672dbe9325cbae","housemates","alternating","equal","annoyed",3
"df891a667565ea0325672dbe9325cbae","housemates","alternating","equal","satisfied",2
"df891a667565ea0325672dbe9325cbae","fundraising","repeating","just_met","annoyed",1
"df891a667565ea0325672dbe9325cbae","fundraising","repeating","just_met","satisfied",5
"df891a667565ea0325672dbe9325cbae","meeting prep","repeating","higher","annoyed",2
"df891a667565ea0325672dbe9325cbae","meeting prep","repeating","higher","satisfied",5
"df891a667565ea0325672dbe9325cbae","weekend","alternating","equal","annoyed",1
"df891a667565ea0325672dbe9325cbae","weekend","alternating","equal","satisfied",6
"df891a667565ea0325672dbe9325cbae","concerts","alternating","higher","annoyed",1
"df891a667565ea0325672dbe9325cbae","concerts","alternating","higher","satisfied",7
"df891a667565ea0325672dbe9325cbae","babysitting","alternating","just_met","annoyed",2
"df891a667565ea0325672dbe9325cbae","babysitting","alternating","just_met","satisfied",2
"df891a667565ea0325672dbe9325cbae","architects","repeating","just_met","annoyed",3
"df891a667565ea0325672dbe9325cbae","architects","repeating","just_met","satisfied",NA
"df891a667565ea0325672dbe9325cbae","feedback","alternating","just_met","annoyed",1
"df891a667565ea0325672dbe9325cbae","feedback","alternating","just_met","satisfied",5
"df891a667565ea0325672dbe9325cbae","police","repeating","higher","annoyed",1
"df891a667565ea0325672dbe9325cbae","police","repeating","higher","satisfied",3
"df891a667565ea0325672dbe9325cbae","gifts","alternating","lower","annoyed",1
"df891a667565ea0325672dbe9325cbae","gifts","alternating","lower","satisfied",6
"df891a667565ea0325672dbe9325cbae","restaurant","alternating","lower","annoyed",3
"df891a667565ea0325672dbe9325cbae","restaurant","alternating","lower","satisfied",2
"df891a667565ea0325672dbe9325cbae","groceries","alternating","higher","annoyed",2
"df891a667565ea0325672dbe9325cbae","groceries","alternating","higher","satisfied",1
"df891a667565ea0325672dbe9325cbae","scheduling","repeating","lower","annoyed",1
"df891a667565ea0325672dbe9325cbae","scheduling","repeating","lower","satisfied",5
"df891a667565ea0325672dbe9325cbae","coffee","repeating","equal","annoyed",3
"df891a667565ea0325672dbe9325cbae","coffee","repeating","equal","satisfied",2
"df891a667565ea0325672dbe9325cbae","group project","repeating","lower","annoyed",2
"df891a667565ea0325672dbe9325cbae","group project","repeating","lower","satisfied",4
"cef3fe9a9af528dddf865662a5fb15d1","concerts","alternating","equal","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","concerts","alternating","equal","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","scheduling","repeating","just_met","annoyed",3
"cef3fe9a9af528dddf865662a5fb15d1","scheduling","repeating","just_met","satisfied",4
"cef3fe9a9af528dddf865662a5fb15d1","group project","repeating","just_met","annoyed",3
"cef3fe9a9af528dddf865662a5fb15d1","group project","repeating","just_met","satisfied",3
"cef3fe9a9af528dddf865662a5fb15d1","fundraising","alternating","higher","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","fundraising","alternating","higher","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","architects","alternating","higher","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","architects","alternating","higher","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","groceries","alternating","equal","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","groceries","alternating","equal","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","family meals","repeating","lower","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","family meals","repeating","lower","satisfied",5
"cef3fe9a9af528dddf865662a5fb15d1","police","repeating","equal","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","police","repeating","equal","satisfied",5
"cef3fe9a9af528dddf865662a5fb15d1","weekend","alternating","lower","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","weekend","alternating","lower","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","babysitting","repeating","higher","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","babysitting","repeating","higher","satisfied",4
"cef3fe9a9af528dddf865662a5fb15d1","housemates","alternating","lower","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","housemates","alternating","lower","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","gifts","alternating","just_met","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","gifts","alternating","just_met","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","feedback","repeating","higher","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","feedback","repeating","higher","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","coffee","repeating","lower","annoyed",5
"cef3fe9a9af528dddf865662a5fb15d1","coffee","repeating","lower","satisfied",2
"cef3fe9a9af528dddf865662a5fb15d1","meeting prep","repeating","equal","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","meeting prep","repeating","equal","satisfied",7
"cef3fe9a9af528dddf865662a5fb15d1","restaurant","alternating","just_met","annoyed",1
"cef3fe9a9af528dddf865662a5fb15d1","restaurant","alternating","just_met","satisfied",7
"67046254c417dfac2b44147fa14b0394","restaurant","repeating","higher","annoyed",1
"67046254c417dfac2b44147fa14b0394","restaurant","repeating","higher","satisfied",7
"67046254c417dfac2b44147fa14b0394","group project","alternating","higher","annoyed",1
"67046254c417dfac2b44147fa14b0394","group project","alternating","higher","satisfied",6
"67046254c417dfac2b44147fa14b0394","housemates","alternating","just_met","annoyed",1
"67046254c417dfac2b44147fa14b0394","housemates","alternating","just_met","satisfied",7
"67046254c417dfac2b44147fa14b0394","groceries","alternating","lower","annoyed",1
"67046254c417dfac2b44147fa14b0394","groceries","alternating","lower","satisfied",7
"67046254c417dfac2b44147fa14b0394","fundraising","alternating","equal","annoyed",1
"67046254c417dfac2b44147fa14b0394","fundraising","alternating","equal","satisfied",7
"67046254c417dfac2b44147fa14b0394","feedback","repeating","equal","annoyed",5
"67046254c417dfac2b44147fa14b0394","feedback","repeating","equal","satisfied",5
"67046254c417dfac2b44147fa14b0394","gifts","repeating","higher","annoyed",1
"67046254c417dfac2b44147fa14b0394","gifts","repeating","higher","satisfied",7
"67046254c417dfac2b44147fa14b0394","concerts","alternating","lower","annoyed",1
"67046254c417dfac2b44147fa14b0394","concerts","alternating","lower","satisfied",7
"67046254c417dfac2b44147fa14b0394","architects","alternating","equal","annoyed",1
"67046254c417dfac2b44147fa14b0394","architects","alternating","equal","satisfied",6
"67046254c417dfac2b44147fa14b0394","police","repeating","lower","annoyed",1
"67046254c417dfac2b44147fa14b0394","police","repeating","lower","satisfied",7
"67046254c417dfac2b44147fa14b0394","family meals","repeating","just_met","annoyed",2
"67046254c417dfac2b44147fa14b0394","family meals","repeating","just_met","satisfied",6
"67046254c417dfac2b44147fa14b0394","weekend","alternating","just_met","annoyed",2
"67046254c417dfac2b44147fa14b0394","weekend","alternating","just_met","satisfied",5
"67046254c417dfac2b44147fa14b0394","meeting prep","repeating","lower","annoyed",1
"67046254c417dfac2b44147fa14b0394","meeting prep","repeating","lower","satisfied",6
"67046254c417dfac2b44147fa14b0394","babysitting","repeating","equal","annoyed",1
"67046254c417dfac2b44147fa14b0394","babysitting","repeating","equal","satisfied",6
"67046254c417dfac2b44147fa14b0394","coffee","repeating","just_met","annoyed",5
"67046254c417dfac2b44147fa14b0394","coffee","repeating","just_met","satisfied",1
"67046254c417dfac2b44147fa14b0394","scheduling","alternating","higher","annoyed",2
"67046254c417dfac2b44147fa14b0394","scheduling","alternating","higher","satisfied",5
"605d6c02bff716173f318dfbe657a56b","concerts","alternating","lower","annoyed",1
"605d6c02bff716173f318dfbe657a56b","concerts","alternating","lower","satisfied",1
"605d6c02bff716173f318dfbe657a56b","police","repeating","lower","annoyed",1
"605d6c02bff716173f318dfbe657a56b","police","repeating","lower","satisfied",7
"605d6c02bff716173f318dfbe657a56b","architects","alternating","equal","annoyed",1
"605d6c02bff716173f318dfbe657a56b","architects","alternating","equal","satisfied",7
"605d6c02bff716173f318dfbe657a56b","babysitting","repeating","equal","annoyed",1
"605d6c02bff716173f318dfbe657a56b","babysitting","repeating","equal","satisfied",7
"605d6c02bff716173f318dfbe657a56b","restaurant","repeating","higher","annoyed",1
"605d6c02bff716173f318dfbe657a56b","restaurant","repeating","higher","satisfied",6
"605d6c02bff716173f318dfbe657a56b","gifts","repeating","higher","annoyed",2
"605d6c02bff716173f318dfbe657a56b","gifts","repeating","higher","satisfied",4
"605d6c02bff716173f318dfbe657a56b","family meals","repeating","just_met","annoyed",1
"605d6c02bff716173f318dfbe657a56b","family meals","repeating","just_met","satisfied",7
"605d6c02bff716173f318dfbe657a56b","scheduling","alternating","higher","annoyed",1
"605d6c02bff716173f318dfbe657a56b","scheduling","alternating","higher","satisfied",7
"605d6c02bff716173f318dfbe657a56b","feedback","repeating","equal","annoyed",1
"605d6c02bff716173f318dfbe657a56b","feedback","repeating","equal","satisfied",6
"605d6c02bff716173f318dfbe657a56b","fundraising","alternating","equal","annoyed",1
"605d6c02bff716173f318dfbe657a56b","fundraising","alternating","equal","satisfied",6
"605d6c02bff716173f318dfbe657a56b","meeting prep","repeating","lower","annoyed",1
"605d6c02bff716173f318dfbe657a56b","meeting prep","repeating","lower","satisfied",6
"605d6c02bff716173f318dfbe657a56b","housemates","alternating","just_met","annoyed",1
"605d6c02bff716173f318dfbe657a56b","housemates","alternating","just_met","satisfied",6
"605d6c02bff716173f318dfbe657a56b","group project","alternating","higher","annoyed",1
"605d6c02bff716173f318dfbe657a56b","group project","alternating","higher","satisfied",7
"605d6c02bff716173f318dfbe657a56b","weekend","alternating","just_met","annoyed",1
"605d6c02bff716173f318dfbe657a56b","weekend","alternating","just_met","satisfied",7
"605d6c02bff716173f318dfbe657a56b","groceries","alternating","lower","annoyed",1
"605d6c02bff716173f318dfbe657a56b","groceries","alternating","lower","satisfied",6
"605d6c02bff716173f318dfbe657a56b","coffee","repeating","just_met","annoyed",1
"605d6c02bff716173f318dfbe657a56b","coffee","repeating","just_met","satisfied",7
"174dc51cac18683a0f36f2c800c052bb","restaurant","repeating","higher","annoyed",2
"174dc51cac18683a0f36f2c800c052bb","restaurant","repeating","higher","satisfied",4
"174dc51cac18683a0f36f2c800c052bb","group project","alternating","higher","annoyed",4
"174dc51cac18683a0f36f2c800c052bb","group project","alternating","higher","satisfied",3
"174dc51cac18683a0f36f2c800c052bb","concerts","alternating","lower","annoyed",5
"174dc51cac18683a0f36f2c800c052bb","concerts","alternating","lower","satisfied",4
"174dc51cac18683a0f36f2c800c052bb","fundraising","alternating","equal","annoyed",5
"174dc51cac18683a0f36f2c800c052bb","fundraising","alternating","equal","satisfied",4
"174dc51cac18683a0f36f2c800c052bb","meeting prep","repeating","lower","annoyed",3
"174dc51cac18683a0f36f2c800c052bb","meeting prep","repeating","lower","satisfied",2
"174dc51cac18683a0f36f2c800c052bb","groceries","alternating","lower","annoyed",1
"174dc51cac18683a0f36f2c800c052bb","groceries","alternating","lower","satisfied",2
"174dc51cac18683a0f36f2c800c052bb","gifts","repeating","higher","annoyed",2
"174dc51cac18683a0f36f2c800c052bb","gifts","repeating","higher","satisfied",5
"174dc51cac18683a0f36f2c800c052bb","coffee","repeating","just_met","annoyed",2
"174dc51cac18683a0f36f2c800c052bb","coffee","repeating","just_met","satisfied",5
"174dc51cac18683a0f36f2c800c052bb","housemates","alternating","just_met","annoyed",1
"174dc51cac18683a0f36f2c800c052bb","housemates","alternating","just_met","satisfied",5
"174dc51cac18683a0f36f2c800c052bb","babysitting","repeating","equal","annoyed",1
"174dc51cac18683a0f36f2c800c052bb","babysitting","repeating","equal","satisfied",6
"174dc51cac18683a0f36f2c800c052bb","police","repeating","lower","annoyed",1
"174dc51cac18683a0f36f2c800c052bb","police","repeating","lower","satisfied",5
"174dc51cac18683a0f36f2c800c052bb","feedback","repeating","equal","annoyed",4
"174dc51cac18683a0f36f2c800c052bb","feedback","repeating","equal","satisfied",3
"174dc51cac18683a0f36f2c800c052bb","family meals","repeating","just_met","annoyed",2
"174dc51cac18683a0f36f2c800c052bb","family meals","repeating","just_met","satisfied",4
"174dc51cac18683a0f36f2c800c052bb","architects","alternating","equal","annoyed",5
"174dc51cac18683a0f36f2c800c052bb","architects","alternating","equal","satisfied",4
"174dc51cac18683a0f36f2c800c052bb","scheduling","alternating","higher","annoyed",2
"174dc51cac18683a0f36f2c800c052bb","scheduling","alternating","higher","satisfied",5
"174dc51cac18683a0f36f2c800c052bb","weekend","alternating","just_met","annoyed",3
"174dc51cac18683a0f36f2c800c052bb","weekend","alternating","just_met","satisfied",5
"09c89ad555702bdf37c3c2f597b65385","meeting prep","alternating","just_met","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","meeting prep","alternating","just_met","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","groceries","alternating","equal","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","groceries","alternating","equal","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","police","repeating","lower","annoyed",5
"09c89ad555702bdf37c3c2f597b65385","police","repeating","lower","satisfied",1
"09c89ad555702bdf37c3c2f597b65385","scheduling","alternating","higher","annoyed",2
"09c89ad555702bdf37c3c2f597b65385","scheduling","alternating","higher","satisfied",4
"09c89ad555702bdf37c3c2f597b65385","coffee","repeating","higher","annoyed",6
"09c89ad555702bdf37c3c2f597b65385","coffee","repeating","higher","satisfied",1
"09c89ad555702bdf37c3c2f597b65385","babysitting","alternating","higher","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","babysitting","alternating","higher","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","restaurant","alternating","just_met","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","restaurant","alternating","just_met","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","concerts","repeating","just_met","annoyed",6
"09c89ad555702bdf37c3c2f597b65385","concerts","repeating","just_met","satisfied",1
"09c89ad555702bdf37c3c2f597b65385","weekend","repeating","just_met","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","weekend","repeating","just_met","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","housemates","alternating","lower","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","housemates","alternating","lower","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","group project","alternating","lower","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","group project","alternating","lower","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","family meals","repeating","equal","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","family meals","repeating","equal","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","gifts","repeating","equal","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","gifts","repeating","equal","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","architects","alternating","equal","annoyed",2
"09c89ad555702bdf37c3c2f597b65385","architects","alternating","equal","satisfied",5
"09c89ad555702bdf37c3c2f597b65385","fundraising","repeating","higher","annoyed",1
"09c89ad555702bdf37c3c2f597b65385","fundraising","repeating","higher","satisfied",6
"09c89ad555702bdf37c3c2f597b65385","feedback","repeating","lower","annoyed",2
"09c89ad555702bdf37c3c2f597b65385","feedback","repeating","lower","satisfied",5
"f29c711ddd201fc33ee4150f5a76808a","family meals","alternating","higher","annoyed",5
"f29c711ddd201fc33ee4150f5a76808a","family meals","alternating","higher","satisfied",5
"f29c711ddd201fc33ee4150f5a76808a","concerts","alternating","lower","annoyed",6
"f29c711ddd201fc33ee4150f5a76808a","concerts","alternating","lower","satisfied",7
"f29c711ddd201fc33ee4150f5a76808a","groceries","repeating","higher","annoyed",6
"f29c711ddd201fc33ee4150f5a76808a","groceries","repeating","higher","satisfied",6
"f29c711ddd201fc33ee4150f5a76808a","gifts","alternating","higher","annoyed",7
"f29c711ddd201fc33ee4150f5a76808a","gifts","alternating","higher","satisfied",6
"f29c711ddd201fc33ee4150f5a76808a","scheduling","alternating","just_met","annoyed",6
"f29c711ddd201fc33ee4150f5a76808a","scheduling","alternating","just_met","satisfied",3
"f29c711ddd201fc33ee4150f5a76808a","coffee","repeating","just_met","annoyed",6
"f29c711ddd201fc33ee4150f5a76808a","coffee","repeating","just_met","satisfied",2
"f29c711ddd201fc33ee4150f5a76808a","housemates","repeating","equal","annoyed",5
"f29c711ddd201fc33ee4150f5a76808a","housemates","repeating","equal","satisfied",5
"f29c711ddd201fc33ee4150f5a76808a","architects","repeating","higher","annoyed",6
"f29c711ddd201fc33ee4150f5a76808a","architects","repeating","higher","satisfied",5
"f29c711ddd201fc33ee4150f5a76808a","group project","repeating","equal","annoyed",5
"f29c711ddd201fc33ee4150f5a76808a","group project","repeating","equal","satisfied",6
"f29c711ddd201fc33ee4150f5a76808a","babysitting","alternating","just_met","annoyed",6
"f29c711ddd201fc33ee4150f5a76808a","babysitting","alternating","just_met","satisfied",7
"f29c711ddd201fc33ee4150f5a76808a","weekend","alternating","lower","annoyed",7
"f29c711ddd201fc33ee4150f5a76808a","weekend","alternating","lower","satisfied",5
"f29c711ddd201fc33ee4150f5a76808a","meeting prep","repeating","lower","annoyed",5
"f29c711ddd201fc33ee4150f5a76808a","meeting prep","repeating","lower","satisfied",4
"f29c711ddd201fc33ee4150f5a76808a","fundraising","repeating","just_met","annoyed",6
"f29c711ddd201fc33ee4150f5a76808a","fundraising","repeating","just_met","satisfied",6
"f29c711ddd201fc33ee4150f5a76808a","restaurant","repeating","lower","annoyed",5
"f29c711ddd201fc33ee4150f5a76808a","restaurant","repeating","lower","satisfied",6
"f29c711ddd201fc33ee4150f5a76808a","police","alternating","equal","annoyed",5
"f29c711ddd201fc33ee4150f5a76808a","police","alternating","equal","satisfied",6
"f29c711ddd201fc33ee4150f5a76808a","feedback","alternating","equal","annoyed",6
"f29c711ddd201fc33ee4150f5a76808a","feedback","alternating","equal","satisfied",5
"1befb0e9cb641de0b87682c9f8bd6bb5","groceries","alternating","higher","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","groceries","alternating","higher","satisfied",5
"1befb0e9cb641de0b87682c9f8bd6bb5","restaurant","alternating","lower","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","restaurant","alternating","lower","satisfied",2
"1befb0e9cb641de0b87682c9f8bd6bb5","concerts","alternating","higher","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","concerts","alternating","higher","satisfied",1
"1befb0e9cb641de0b87682c9f8bd6bb5","feedback","alternating","just_met","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","feedback","alternating","just_met","satisfied",1
"1befb0e9cb641de0b87682c9f8bd6bb5","family meals","repeating","equal","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","family meals","repeating","equal","satisfied",1
"1befb0e9cb641de0b87682c9f8bd6bb5","meeting prep","repeating","higher","annoyed",5
"1befb0e9cb641de0b87682c9f8bd6bb5","meeting prep","repeating","higher","satisfied",2
"1befb0e9cb641de0b87682c9f8bd6bb5","fundraising","repeating","just_met","annoyed",2
"1befb0e9cb641de0b87682c9f8bd6bb5","fundraising","repeating","just_met","satisfied",2
"1befb0e9cb641de0b87682c9f8bd6bb5","scheduling","repeating","lower","annoyed",4
"1befb0e9cb641de0b87682c9f8bd6bb5","scheduling","repeating","lower","satisfied",1
"1befb0e9cb641de0b87682c9f8bd6bb5","weekend","alternating","equal","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","weekend","alternating","equal","satisfied",3
"1befb0e9cb641de0b87682c9f8bd6bb5","housemates","alternating","equal","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","housemates","alternating","equal","satisfied",5
"1befb0e9cb641de0b87682c9f8bd6bb5","gifts","alternating","lower","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","gifts","alternating","lower","satisfied",4
"1befb0e9cb641de0b87682c9f8bd6bb5","coffee","repeating","equal","annoyed",3
"1befb0e9cb641de0b87682c9f8bd6bb5","coffee","repeating","equal","satisfied",3
"1befb0e9cb641de0b87682c9f8bd6bb5","architects","repeating","just_met","annoyed",5
"1befb0e9cb641de0b87682c9f8bd6bb5","architects","repeating","just_met","satisfied",2
"1befb0e9cb641de0b87682c9f8bd6bb5","police","repeating","higher","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","police","repeating","higher","satisfied",6
"1befb0e9cb641de0b87682c9f8bd6bb5","babysitting","alternating","just_met","annoyed",1
"1befb0e9cb641de0b87682c9f8bd6bb5","babysitting","alternating","just_met","satisfied",6
"1befb0e9cb641de0b87682c9f8bd6bb5","group project","repeating","lower","annoyed",6
"1befb0e9cb641de0b87682c9f8bd6bb5","group project","repeating","lower","satisfied",5
